,Unnamed: 0,exitage,workclass,fnlwgt,educationType,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
1257,44385,50,Private,183638,HS-grad,9,Widowed,Sales,Unmarried,1,Female,0,0,40,United-States,<=50K
1258,14747,20,Private,201729,Some-college,10,Never-married,Protective-serv,Own-child,1,Male,0,0,33,United-States,<=50K
1259,44302,19,Local-gov,276973,Some-college,10,Never-married,Prof-specialty,Own-child,1,Female,0,0,20,United-States,<=50K
1260,10179,37,?,185692,10th,6,Married-civ-spouse,?,Husband,1,Male,0,0,84,United-States,<=50K
1261,44937,34,Private,85374,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1262,25342,23,Private,223019,HS-grad,9,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
1263,6373,67,Self-emp-not-inc,178878,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,12,United-States,<=50K
1264,20062,23,Private,200973,HS-grad,9,Never-married,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
1265,20152,30,Local-gov,363032,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,Male,0,0,40,United-States,<=50K
1266,28916,41,Private,220694,Bachelors,13,Divorced,Other-service,Not-in-family,1,Male,0,0,37,United-States,<=50K
1267,28832,26,Private,166051,Bachelors,13,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
1268,48818,30,Private,345898,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,Male,0,0,46,United-States,<=50K
1269,24232,58,Private,366324,Some-college,10,Married-civ-spouse,Other-service,Wife,1,Female,0,0,30,United-States,<=50K
1270,2211,33,Federal-gov,43608,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,Female,0,0,40,United-States,<=50K
1271,27742,53,Private,548580,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,Guatemala,<=50K
1272,32759,31,Self-emp-not-inc,156890,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1273,17103,29,Private,154411,Assoc-voc,11,Never-married,Tech-support,Own-child,1,Male,0,0,40,United-States,<=50K
1274,17465,44,Private,167725,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1275,47410,31,Private,69056,HS-grad,9,Divorced,Other-service,Own-child,1,Female,0,0,15,United-States,<=50K
1276,4661,20,?,287681,5th-6th,3,Never-married,?,Not-in-family,1,Male,0,0,25,Mexico,<=50K
1277,47495,21,Private,228395,Some-college,10,Never-married,Sales,Other-relative,0,Female,0,0,20,United-States,<=50K
1278,27305,45,Private,264526,Assoc-acdm,12,Divorced,Machine-op-inspct,Own-child,1,Male,0,0,40,United-States,<=50K
1279,46936,23,Private,436798,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,<=50K
1280,23625,46,Private,160061,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,Male,0,0,40,United-States,<=50K
1281,25951,19,Private,293928,HS-grad,9,Never-married,Adm-clerical,Own-child,1,Female,0,0,20,United-States,<=50K
1282,14207,57,Private,289605,9th,5,Never-married,Craft-repair,Not-in-family,1,Male,0,1617,35,United-States,<=50K
1283,32886,45,Self-emp-not-inc,285335,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,10,United-States,<=50K
1284,12186,26,Private,180514,Bachelors,13,Never-married,Craft-repair,Not-in-family,0,Male,0,0,40,United-States,<=50K
1285,23382,37,Private,120045,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,1,Female,0,0,56,United-States,<=50K
1286,12163,26,Private,128777,Some-college,10,Never-married,Sales,Other-relative,0,Female,0,0,40,United-States,<=50K
1287,43827,29,Private,406826,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Female,0,0,45,United-States,<=50K
1288,7641,32,Private,152156,HS-grad,9,Separated,Craft-repair,Not-in-family,1,Male,0,0,53,United-States,<=50K
1289,43817,27,Private,178564,Some-college,10,Never-married,Adm-clerical,Own-child,1,Male,0,0,30,United-States,<=50K
1290,27487,54,Federal-gov,439608,Some-college,10,Divorced,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
1291,9660,56,Private,165867,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1292,18705,61,Private,83045,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,<=50K
1293,43710,17,Private,218361,10th,6,Never-married,Other-service,Own-child,1,Female,0,1602,12,United-States,<=50K
1294,1053,40,Private,103614,10th,6,Divorced,Craft-repair,Own-child,1,Male,0,0,40,United-States,<=50K
1295,33860,37,Self-emp-inc,162164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1296,7884,24,Private,324445,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,1,Female,0,0,40,United-States,<=50K
1297,7107,35,Private,185621,Bachelors,13,Never-married,Exec-managerial,Own-child,1,Female,0,0,40,United-States,<=50K
1298,24051,28,State-gov,119793,Some-college,10,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,40,United-States,<=50K
1299,39759,28,State-gov,277635,Some-college,10,Never-married,Adm-clerical,Not-in-family,1,Female,0,0,50,United-States,<=50K
1300,41677,34,Local-gov,325792,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1301,41314,37,Private,122493,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,45,United-States,<=50K
1302,44847,31,Private,246439,Some-college,10,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,45,United-States,<=50K
1303,8379,36,Private,353263,Bachelors,13,Divorced,Adm-clerical,Unmarried,1,Female,0,0,40,United-States,<=50K
1304,23301,28,Local-gov,211920,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,40,United-States,<=50K
1305,28935,40,Private,235371,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,1,Male,0,0,40,United-States,<=50K
1306,8808,26,Private,66692,Some-college,10,Divorced,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
1307,44060,50,Private,163671,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1308,33972,42,Private,137698,5th-6th,3,Married-spouse-absent,Farming-fishing,Not-in-family,1,Male,0,0,35,Mexico,<=50K
1309,5571,46,Private,201694,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,1,Female,0,0,40,United-States,<=50K
1310,47001,52,Private,35576,HS-grad,9,Widowed,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,<=50K
1311,2416,38,?,295166,HS-grad,9,Married-civ-spouse,?,Husband,0,Male,0,0,40,United-States,<=50K
1312,45282,22,Private,272615,11th,7,Never-married,Craft-repair,Own-child,1,Male,0,0,40,United-States,<=50K
1313,35688,23,Private,222835,Bachelors,13,Never-married,Other-service,Own-child,1,Female,0,0,30,United-States,<=50K
1314,6507,51,Private,75640,HS-grad,9,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,<=50K
1315,15318,17,Private,160029,11th,7,Never-married,Sales,Own-child,1,Female,0,0,14,United-States,<=50K
1316,4155,72,?,51216,HS-grad,9,Married-civ-spouse,?,Husband,1,Male,0,0,14,United-States,<=50K
1317,18977,18,Private,57413,Some-college,10,Divorced,Other-service,Own-child,1,Male,0,0,15,United-States,<=50K
1318,32239,24,Self-emp-not-inc,186831,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,Male,0,0,45,United-States,<=50K
1319,16613,47,Private,178686,Assoc-voc,11,Never-married,Other-service,Not-in-family,1,Male,0,0,40,United-States,<=50K
1320,5164,67,?,126514,Some-college,10,Widowed,?,Not-in-family,1,Female,0,0,4,United-States,<=50K
1321,14574,38,Private,165579,HS-grad,9,Divorced,Tech-support,Not-in-family,1,Male,0,0,45,United-States,<=50K
1322,8164,47,Private,275163,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,45,United-States,<=50K
1323,35975,45,Private,51744,Bachelors,13,Never-married,Exec-managerial,Not-in-family,1,Female,0,0,42,United-States,<=50K
1324,24870,25,Private,105693,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Female,0,0,40,United-States,<=50K
1325,21109,31,Private,193650,11th,7,Divorced,Other-service,Not-in-family,1,Female,0,0,40,United-States,<=50K
1326,4703,36,Private,274106,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,45,Mexico,<=50K
1327,6512,40,Private,113732,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,0,Female,0,0,40,United-States,<=50K
1328,27876,19,Private,258633,Some-college,10,Never-married,Adm-clerical,Own-child,1,Female,0,0,25,?,<=50K
1329,48699,26,Private,48280,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Female,0,0,40,United-States,<=50K
1330,26086,30,Self-emp-inc,185384,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,1,Female,0,0,25,United-States,<=50K
1331,39992,63,?,234083,HS-grad,9,Divorced,?,Not-in-family,1,Female,0,2205,40,United-States,<=50K
1332,3544,44,Private,185602,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,1,Female,0,0,40,United-States,<=50K
1333,38248,28,Private,47783,Some-college,10,Divorced,Other-service,Not-in-family,1,Female,0,0,30,United-States,<=50K
1334,11040,20,Private,178390,Some-college,10,Never-married,Other-service,Own-child,1,Male,0,0,30,United-States,<=50K
1335,2482,26,Private,247196,Some-college,10,Never-married,Handlers-cleaners,Own-child,1,Male,0,0,35,United-States,<=50K
1336,12885,55,Private,197420,HS-grad,9,Never-married,Priv-house-serv,Unmarried,1,Female,0,0,40,Mexico,<=50K
1337,14468,30,Private,243867,Some-college,10,Never-married,Prof-specialty,Not-in-family,0,Male,0,0,45,United-States,<=50K
1338,1030,23,Private,211345,Some-college,10,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,Nicaragua,<=50K
1339,24755,52,Self-emp-not-inc,135716,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,1,Male,0,0,70,United-States,<=50K
1340,15127,38,Federal-gov,236648,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1341,33812,21,?,121694,7th-8th,4,Never-married,?,Own-child,1,Male,0,0,40,United-States,<=50K
1342,25713,64,Private,66634,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1343,47476,36,Private,160192,HS-grad,9,Never-married,Other-service,Not-in-family,1,Male,0,0,40,United-States,<=50K
1344,20644,43,Federal-gov,77370,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,<=50K
1345,36364,56,Local-gov,170217,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1346,47227,31,Private,57781,HS-grad,9,Divorced,Adm-clerical,Unmarried,1,Female,0,0,50,United-States,<=50K
1347,28983,23,Private,695136,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,1,Male,0,0,30,United-States,<=50K
1348,5966,19,Private,159269,Some-college,10,Never-married,Other-service,Own-child,1,Male,0,0,18,United-States,<=50K
1349,19606,39,Private,172718,HS-grad,9,Divorced,Adm-clerical,Unmarried,1,Female,0,0,40,United-States,<=50K
1350,10045,62,Self-emp-not-inc,271464,Masters,14,Separated,Farming-fishing,Not-in-family,1,Male,0,0,30,United-States,<=50K
1351,4813,24,Private,174413,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,1,Female,0,0,40,United-States,<=50K
1352,20063,66,Self-emp-not-inc,212456,HS-grad,9,Widowed,Craft-repair,Not-in-family,1,Male,0,0,20,United-States,<=50K
1353,3382,29,Private,27436,HS-grad,9,Divorced,Other-service,Not-in-family,1,Female,0,0,35,United-States,<=50K
1354,38206,39,Private,117166,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,2635,0,40,United-States,<=50K
1355,8103,75,?,186792,HS-grad,9,Widowed,?,Not-in-family,1,Female,0,0,16,United-States,<=50K
1356,42871,17,Private,52486,11th,7,Never-married,Other-service,Own-child,1,Female,0,0,12,United-States,<=50K
1357,19084,33,Private,164190,Masters,14,Never-married,Prof-specialty,Own-child,1,Male,0,0,20,United-States,<=50K
1358,30596,48,Private,315423,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,<=50K
1359,8874,24,Private,126613,Bachelors,13,Never-married,Sales,Not-in-family,1,Female,0,0,50,United-States,<=50K
1360,38703,71,?,52171,7th-8th,4,Divorced,?,Unmarried,1,Male,0,0,45,United-States,<=50K
1361,24951,22,Private,124940,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,0,Female,0,0,44,United-States,<=50K
1362,36845,30,State-gov,270218,Bachelors,13,Never-married,Adm-clerical,Own-child,0,Female,0,0,40,United-States,<=50K
1363,40226,21,Private,163333,Some-college,10,Never-married,Other-service,Own-child,1,Female,0,0,35,United-States,<=50K
1364,11781,28,Private,61523,HS-grad,9,Divorced,Exec-managerial,Not-in-family,1,Male,0,0,55,United-States,<=50K
1365,4332,18,Private,131414,HS-grad,9,Never-married,Other-service,Own-child,1,Female,0,0,40,United-States,<=50K
1366,33817,21,Private,394484,Some-college,10,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
1367,808,44,State-gov,165745,HS-grad,9,Divorced,Adm-clerical,Unmarried,1,Female,0,0,38,United-States,<=50K
1368,45738,19,Private,340567,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,1,Male,0,0,55,Mexico,<=50K
1369,29057,39,Private,181943,Bachelors,13,Never-married,Exec-managerial,Not-in-family,1,Female,0,0,35,United-States,<=50K
1370,12792,19,Private,340094,Some-college,10,Never-married,Sales,Own-child,1,Female,0,0,20,United-States,<=50K
1371,16513,25,Private,159732,Some-college,10,Never-married,Adm-clerical,Not-in-family,1,Male,0,0,42,United-States,<=50K
1372,25978,28,Private,25955,Some-college,10,Never-married,Craft-repair,Own-child,0,Male,0,0,40,United-States,<=50K
1373,43758,26,Private,190762,Some-college,10,Married-civ-spouse,Sales,Husband,1,Male,0,0,18,United-States,<=50K
1374,5233,52,Private,317625,Masters,14,Divorced,Prof-specialty,Unmarried,1,Female,0,0,40,United-States,<=50K
1375,46185,20,Private,66917,11th,7,Married-civ-spouse,Farming-fishing,Own-child,1,Male,0,0,40,Mexico,<=50K
1376,26994,26,Private,187652,Assoc-acdm,12,Never-married,Tech-support,Own-child,1,Male,0,0,40,United-States,<=50K
1377,5438,19,Private,182590,HS-grad,9,Never-married,Other-service,Own-child,1,Female,0,0,40,United-States,<=50K
1378,34887,20,Private,278391,Some-college,10,Never-married,Adm-clerical,Own-child,1,Male,0,0,25,Nicaragua,<=50K
1379,45750,49,Self-emp-not-inc,121238,Some-college,10,Never-married,Craft-repair,Unmarried,1,Male,0,0,40,United-States,<=50K
1380,7682,63,Self-emp-inc,165611,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,1,Male,0,0,35,United-States,<=50K
1381,1155,39,State-gov,42478,Bachelors,13,Divorced,Exec-managerial,Not-in-family,1,Male,0,0,40,United-States,<=50K
1382,15115,24,Private,143246,Some-college,10,Never-married,Machine-op-inspct,Own-child,0,Female,2597,0,45,United-States,<=50K
1383,34818,44,Private,165815,9th,5,Never-married,Machine-op-inspct,Not-in-family,1,Male,0,0,40,United-States,<=50K
1384,16234,34,Private,113688,Some-college,10,Divorced,Other-service,Not-in-family,1,Female,0,0,34,United-States,<=50K
1385,3409,35,Local-gov,123939,HS-grad,9,Never-married,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
1386,11836,20,Private,155066,HS-grad,9,Never-married,Machine-op-inspct,Own-child,1,Male,0,0,60,United-States,<=50K
1387,36568,44,Private,442035,Some-college,10,Divorced,Prof-specialty,Not-in-family,1,Female,0,0,40,United-States,<=50K
1388,36175,23,Local-gov,324637,Some-college,10,Never-married,Adm-clerical,Not-in-family,1,Male,0,0,30,United-States,<=50K
1389,19610,59,Private,114032,Bachelors,13,Divorced,Adm-clerical,Unmarried,1,Female,0,0,40,United-States,<=50K
1390,1312,62,Private,207443,11th,7,Never-married,Machine-op-inspct,Other-relative,1,Male,0,0,50,United-States,<=50K
1391,36782,40,Private,134026,11th,7,Never-married,Other-service,Other-relative,1,Male,0,0,40,United-States,<=50K
1392,24851,45,Private,102147,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,40,United-States,<=50K
1393,14491,65,Private,151287,Masters,14,Separated,Exec-managerial,Not-in-family,0,Male,0,0,20,United-States,<=50K
1394,14379,43,Private,67339,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,1,Male,0,0,15,United-States,<=50K
1395,38118,40,Self-emp-not-inc,282678,Masters,14,Separated,Exec-managerial,Unmarried,1,Female,0,0,20,United-States,<=50K
1396,6018,37,Self-emp-not-inc,216473,10th,6,Married-civ-spouse,Craft-repair,Husband,1,Male,0,0,30,United-States,<=50K
1397,21098,27,Private,116531,Bachelors,13,Never-married,Exec-managerial,Not-in-family,1,Female,0,0,40,United-States,<=50K
1398,30156,44,Private,156815,HS-grad,9,Divorced,Adm-clerical,Not-in-family,1,Female,0,0,40,United-States,<=50K
1399,7417,30,Private,182191,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Female,2202,0,38,United-States,<=50K
1400,21480,42,Private,56483,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,1,Female,0,0,40,United-States,<=50K
1401,42290,19,Private,203319,11th,7,Never-married,Sales,Own-child,1,Male,0,0,30,United-States,<=50K
1402,47778,24,Private,155150,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,1,Male,0,0,40,United-States,<=50K
1403,1688,23,Private,197286,Bachelors,13,Never-married,Adm-clerical,Own-child,1,Female,0,0,40,United-States,<=50K
1404,30462,27,Private,189462,Masters,14,Never-married,Adm-clerical,Not-in-family,1,Female,0,0,46,United-States,<=50K
1405,44418,49,Private,209146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,United-States,<=50K
1406,5812,45,Private,120121,Bachelors,13,Married-civ-spouse,Sales,Husband,1,Male,0,0,50,United-States,<=50K
1407,7640,25,?,177839,HS-grad,9,Never-married,?,Own-child,1,Male,0,0,40,United-States,<=50K
1408,44874,50,State-gov,172970,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,1,Male,0,0,40,Puerto-Rico,<=50K
1409,38844,21,Private,141453,HS-grad,9,Never-married,Other-service,Own-child,1,Female,0,0,40,United-States,<=50K
1410,45134,51,State-gov,213296,Bachelors,13,Widowed,Adm-clerical,Not-in-family,1,Male,0,0,40,United-States,<=50K
1411,36763,80,Private,202483,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,1,Female,0,0,16,United-States,<=50K
1412,476,39,Private,98886,7th-8th,4,Married-civ-spouse,Other-service,Husband,1,Male,4508,0,40,Mexico,<=50K
1413,33530,32,Private,44677,Bachelors,13,Never-married,Adm-clerical,Not-in-family,1,Male,0,0,40,United-States,<=50K
1414,44383,24,Private,278107,HS-grad,9,Never-married,Craft-repair,Own-child,1,Male,0,0,60,United-States,<=50K
1415,33447,43,Private,133584,HS-grad,9,Divorced,Craft-repair,Not-in-family,1,Male,0,0,40,United-States,<=50K
1416,24153,81,?,162882,HS-grad,9,Divorced,?,Not-in-family,1,Female,0,0,35,United-States,<=50K
1417,13861,32,Private,308365,HS-grad,9,Never-married,Craft-repair,Other-relative,0,Male,0,0,38,United-States,<=50K
1418,32517,27,Private,472070,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,1,Male,0,0,40,United-States,<=50K
1419,43679,50,State-gov,97778,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,1,Male,0,0,40,United-States,<=50K
1420,40509,39,State-gov,85874,HS-grad,9,Divorced,Adm-clerical,Unmarried,1,Female,0,0,40,United-States,<=50K
1421,760,30,Federal-gov,340899,Bachelors,13,Never-married,Prof-specialty,Not-in-family,1,Male,0,0,40,United-States,<=50K
1422,36669,38,Self-emp-not-inc,29430,Some-college,10,Divorced,Machine-op-inspct,Unmarried,1,Male,0,0,40,United-States,<=50K
1423,42957,29,Private,84366,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,1,Female,0,0,40,Mexico,<=50K
1424,43100,18,Local-gov,55658,10th,6,Never-married,Other-service,Own-child,1,Male,0,0,25,United-States,<=50K
1425,31484,27,Private,207213,HS-grad,9,Never-married,Handlers-cleaners,Own-child,1,Male,0,0,40,United-States,<=50K
1426,12582,55,Private,109075,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,0,Male,5013,0,48,United-States,<=50K
1427,228,25,?,270276,9th,5,Separated,?,Not-in-family,1,Female,1055,0,40,United-States,<=50K
